A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
0.04478877,-0.002427572,0.022410979,0.000227807,-0.006581758,0.005773651,0.008510228,0.002374484,-2.017460112,0.000948619,-0.189259858,-0.011366554,-0.043113847,0.001664953,-0.015954082,0.002366551,3.501633611,-0.003276152,0.242506486,-0.007277112,0.045910545,-0.008212945,0.008395771,-0.005371321,0.050954082,0.002021873,0.003619242,0.000983524,-0.000483745,-0.00169812,-0.001657553,-0.003826829
0.00075702,-0.003916102,0.021198129,0.000502238,-0.008588766,0.004322075,0.007536067,0.003550215,-2.043687084,0.00099744,-0.195881764,-0.011790241,-0.047169171,0.004625269,-0.016907164,0.004259069,3.548271108,-0.000737857,0.245915328,-0.004789977,0.044954767,-0.005019671,0.006877792,-0.001281165,0.026892283,0.002174343,0.001432491,0.001155885,-0.000387326,-0.000811143,-0.000850146,-0.003156408
0.077386586,-0.011992778,0.043079187,0.000638452,0.002709892,0.00402621,0.0111399,0.001783813,-2.027826434,0.006142737,-0.194045869,-0.011080742,-0.047187734,0.005001318,-0.01474541,0.004314894,3.521272194,0.000953941,0.241074755,-0.003328414,0.042745394,-0.003731417,0.005928079,3.57E-05,0.149949885,0.005334674,0.02589907,0.004080974,0.005213493,0.000780748,-0.001327447,-0.001238901
0.040221508,-0.005704296,0.019447381,-0.001087754,-0.007186383,0.008742057,0.006562774,0.002823523,-2.02688222,0.003575192,-0.191110819,-0.01000043,-0.045213755,0.003770986,-0.01919919,0.000638819,3.515910172,-0.000450049,0.244160709,-0.003924378,0.046351727,-0.004371102,0.007516869,-0.002240639,0.024140439,0.003056277,-0.002856663,0.002914715,-0.003166461,-0.000940521,-0.002549893,-0.003974313
0.103041182,-0.001861258,0.037242569,-0.002280786,0.001307674,0.003476312,0.010940481,0.001096989,-2.055755309,0.004606297,-0.196456752,-0.011132583,-0.047018929,0.005326587,-0.017021981,0.001288678,3.559592486,0.001739843,0.243864176,-0.00245835,0.043846175,-0.002740463,0.005715899,-0.000165979,0.145067841,0.001402121,0.023639849,0.001512353,0.005465317,-1.13E-05,-0.000929423,-0.001313853
0.04319323,0.051737936,0.018298812,-0.009503733,0.015069646,0.004170446,-0.000584001,-0.005385551,-1.801072904,-0.014219587,-0.157439987,0.005228101,-0.034336648,0.002935875,-0.018407049,-0.00637663,3.201912604,-0.004448187,0.235889129,-0.00266205,0.055767974,0.000772274,0.017697588,-0.000143753,0.10085651,-0.019189608,0.022896488,-0.014677786,0.004453772,-0.00861708,0.000801336,-0.005864846
0.055339182,0.04313003,0.014958772,-0.003545326,0.016028275,0.005200034,-0.002160542,-0.002734443,-1.841402218,-0.0152344,-0.163346711,0.010521969,-0.033742256,0.003509769,-0.019588079,-0.00835583,3.241028775,-0.006970694,0.23444257,-0.002441845,0.053533416,0.002232225,0.016202945,0.000132497,0.074930495,-0.014323745,0.014401991,-0.013776872,-0.000213214,-0.009226189,-0.001990682,-0.007174399
0.090111056,0.042897704,0.022807721,-0.005002208,0.01691183,0.00656879,2.05E-05,-0.002853641,-1.826560927,-0.013696112,-0.163577963,0.011837306,-0.033853789,0.004656961,-0.018999825,-0.008218069,3.198138088,-0.00630988,0.228493789,-0.000528256,0.050176879,0.004034612,0.014270698,0.002335485,0.133814738,-0.014266615,0.026816719,-0.013108299,0.004907308,-0.009324138,0.000366798,-0.007197512
0.073415366,0.045206009,0.030814424,-0.006054203,0.021048524,0.003227114,0.003185907,-0.001528138,-1.832002886,-0.007508203,-0.163897341,0.011636629,-0.031478812,0.005149045,-0.020727369,-0.007776457,3.220393041,-0.002843905,0.229508428,0.002140124,0.05104171,0.006470585,0.014219931,0.004420032,0.179406452,-0.015937027,0.041601618,-0.013592649,0.010573608,-0.007794457,0.002303441,-0.005283435
0.05607473,0.050754429,0.02235141,-0.00944415,0.021771565,0.00091077,-0.001087908,-0.005117014,-1.839990741,-0.010914028,-0.169479176,0.008655052,-0.035553752,0.004438016,-0.018599654,-0.008697605,3.253724333,-0.003712379,0.235023084,-0.000368924,0.051943017,0.0039021,0.015058669,0.001841041,0.127406576,-0.01825519,0.029113479,-0.014506274,0.004678677,-0.007148203,-0.000429258,-0.003653321
