Filename,ID,Microscope,Objective,Mag,Accession,Ear /Bundles,Ear row,Ear Position,Spk position,Position type,taxon.code,View,Charred?
7525_TRI11509_VB8_Mid_1of1_Tara_1x1_d_glm,7525,Nikon,1x,1,TRI11509,VB8,,Mid,1of1,Solo,Tara,d,glm
7526_TRI11509_VB8_Mid_1of1_Tara_1x1_l_glm,7526,Nikon,1x,1,TRI11509,VB8,,Mid,1of1,Solo,Tara,l,glm
7527_TRI11509_VB8_Mid_2of2_Tara_1x1_d_glm,7527,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,glm
7528_TRI11509_VB8_Mid_2of2_Tara_1x1_l_glm,7528,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,glm
7529_TRI11509_VB8_Mid_1of2_Tara_1x1_d_glm,7529,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,glm
7530_TRI11509_VB8_Mid_1of2_Tara_1x1_l_glm,7530,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,glm
7531_TRI11509_-_Top_1of1_Tara_1x1_d_glm,7531,Nikon,1x,1,TRI11509,-,,Top,1of1,Solo,Tara,d,glm
7532_TRI11509_-_Top_1of1_Tara_1x1_l_glm,7532,Nikon,1x,1,TRI11509,-,,Top,1of1,Solo,Tara,l,glm
7533_TRI11509_-_Top_1of2_Tara_1x1_d_glm,7533,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,d,glm
7534_TRI11509_-_Top_1of2_Tara_1x1_l_glm,7534,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,l,glm
7535_TRI11509_-_Top_2of2_Tara_1x1_d_glm,7535,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,d,glm
7536_TRI11509_-_Top_2of2_Tara_1x1_l_glm,7536,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,l,glm
7537_TRI11509_-_Top_1of2_Tara_1x1_d_glm,7537,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,d,glm
7538_TRI11509_-_Top_1of2_Tara_1x1_l_glm,7538,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,l,glm
7539_TRI11509_-_Top_2of2_Tara_1x1_d_glm,7539,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,d,glm
7540_TRI11509_-_Top_2of2_Tara_1x1_l_glm,7540,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,l,glm
7541_TRI11509_VB5_Top_1of2_Tara_1x1_d_glm,7541,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,d,glm
7542_TRI11509_VB5_Top_1of2_Tara_1x1_l_glm,7542,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,l,glm
7543_TRI11509_VB5_Top_2of2_Tara_1x1_d_glm,7543,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,d,glm
7544_TRI11509_VB5_Top_2of2_Tara_1x1_l_glm,7544,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,l,glm
7545_TRI11509_VB5_Top_1of2_Tara_1x1_d_glm,7545,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,d,glm
7546_TRI11509_VB5_Top_1of2_Tara_1x1_l_glm,7546,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,l,glm
7547_TRI11509_VB5_Top_2of2_Tara_1x1_d_glm,7547,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,d,glm
7548_TRI11509_VB5_Top_2of2_Tara_1x1_l_glm,7548,Nikon,1x,1,TRI11509,VB5,,Top,2of2,External,Tara,l,glm
